Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
2307,CA-2016-160794,08-06-2016,08-08-2016,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216
2308,CA-2018-116225,11-05-2018,11-09-2018,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,390.75
2309,US-2018-120418,06-11-2018,06-12-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.792
2310,US-2018-120418,06-11-2018,06-12-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.448
2311,US-2018-120418,06-11-2018,06-12-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04
2312,US-2018-120418,06-11-2018,06-12-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,15.872
2313,US-2018-120418,06-11-2018,06-12-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.592
2314,CA-2018-122035,20-07-2018,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62
2315,CA-2018-122035,20-07-2018,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-AP-10002118,Office Supplies,Appliances,1.7 Cubic Foot Compact Cube Office Refrigerators,416.32
2316,CA-2018-122035,20-07-2018,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43
2317,CA-2018-122035,20-07-2018,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94
2318,CA-2018-122035,20-07-2018,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83
2319,CA-2018-122035,20-07-2018,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97
2320,CA-2016-117828,23-12-2016,26-12-2016,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194.32
,,,,,,,,,,,,,,,,,
2322,CA-2016-109470,31-12-2016,01-03-2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,94.74
2323,CA-2016-109470,31-12-2016,01-03-2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64
2324,CA-2016-109470,31-12-2016,01-03-2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,76.3
2325,CA-2016-109470,31-12-2016,01-03-2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8
2326,CA-2016-105102,15-09-2016,19-09-2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.872
2327,CA-2016-105102,15-09-2016,19-09-2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.384
2328,CA-2016-105102,15-09-2016,19-09-2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96
2329,CA-2018-138422,23-09-2018,26-09-2018,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352
2330,US-2016-147739,25-12-2016,29-12-2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136
2331,CA-2017-155187,24-09-2017,26-09-2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96
2332,CA-2017-155187,24-09-2017,26-09-2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11 X 8 1/2, 100 Messages",41.7
2333,CA-2018-169285,21-03-2018,25-03-2018,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4
2334,CA-2018-169285,21-03-2018,25-03-2018,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78
2340,CA-2015-121727,19-08-2015,24-08-2015,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,10.72
2341,CA-2017-137736,11-10-2017,15-11-2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86
2342,US-2015-143231,31-12-2015,01-03-2016,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2
,,,,,,,,,,,,,,,,,
2344,US-2015-155894,26-07-2015,30-07-2015,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19 Vented Equipment Shelf, Black",123.552
2345,CA-2017-119025,22-02-2017,28-02-2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32
2346,CA-2017-159373,13-03-2017,18-03-2017,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08
2347,CA-2017-159373,13-03-2017,18-03-2017,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.272
2348,CA-2017-159373,13-03-2017,18-03-2017,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585
2349,CA-2018-109701,12-02-2018,12-03-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9.024
2350,CA-2018-109701,12-02-2018,12-03-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456
2351,CA-2018-109701,12-02-2018,12-03-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86
2352,CA-2018-109701,12-02-2018,12-03-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47
2353,CA-2018-109701,12-02-2018,12-03-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08
2358,US-2015-148838,17-03-2015,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746
2359,US-2015-148838,17-03-2015,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576
2360,US-2015-148838,17-03-2015,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,Hon 30 x 60 Table with Locking Drawer,613.908
2361,US-2015-148838,17-03-2015,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86
2362,US-2015-148838,17-03-2015,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04
2363,CA-2018-136497,16-04-2018,20-04-2018,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13.71
2364,US-2017-108637,13-03-2017,18-03-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,Howard Miller 14-1/2 Diameter Chrome Round Wall Clock,127.88
2365,US-2017-108637,13-03-2017,18-03-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32
2366,US-2017-108637,13-03-2017,18-03-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46
2367,CA-2015-102295,24-11-2015,26-11-2015,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712
2369,US-2017-129469,23-09-2017,27-09-2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60, Lip 20 x 11 -90 Degree Angle",532.704
2370,US-2017-129469,23-09-2017,27-09-2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912
2371,CA-2018-155152,07-07-2018,07-09-2018,Second Class,MP-17965,Michael Paige,Corporate,United States,Warwick,Rhode Island,2886,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252
2372,CA-2017-159940,07-07-2017,07-11-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288
2373,CA-2017-159940,07-07-2017,07-11-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632
2374,CA-2017-159940,07-07-2017,07-11-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688
2375,CA-2017-159940,07-07-2017,07-11-2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.372
2376,CA-2018-119669,24-01-2018,30-01-2018,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67
2377,US-2015-164616,19-08-2015,21-08-2015,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776
2378,US-2015-164616,19-08-2015,21-08-2015,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,9.184
2379,CA-2016-148628,12-06-2016,12-11-2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",32.75
2380,CA-2017-118052,05-06-2017,05-10-2017,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.216
2381,CA-2017-118052,05-06-2017,05-10-2017,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,49.568
2382,CA-2017-118052,05-06-2017,05-10-2017,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,54.712
2383,US-2018-117534,25-03-2018,26-03-2018,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04
2384,US-2018-117534,25-03-2018,26-03-2018,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,16.02
2385,US-2018-117534,25-03-2018,26-03-2018,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185.92
2386,US-2018-117534,25-03-2018,26-03-2018,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,TEC-PH-10000141,Technology,Phones,Clearsounds A400,211.168
2387,US-2018-117534,25-03-2018,26-03-2018,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984
2388,CA-2016-145065,12-12-2016,15-12-2016,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,7.86
2389,CA-2016-145065,12-12-2016,15-12-2016,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448
2390,US-2016-127040,12-06-2016,12-10-2016,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,6.48
2391,US-2016-127040,12-06-2016,12-10-2016,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,41.86
,,,,,,,,,,,,,,,,,
2393,US-2016-127040,12-06-2016,12-10-2016,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,FUR-FU-10002878,Furniture,Furnishings,Seth Thomas 14 Day/Date Wall Clock,113.92
2394,CA-2017-128111,17-03-2017,23-03-2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Malden,Massachusetts,2148,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2397,CA-2016-137897,14-11-2016,19-11-2016,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,OFF-PA-10004041,Office Supplies,Paper,"Its Hot Message Books with Stickers, 2 3/4 x 5",37
2398,CA-2018-169264,14-08-2018,16-08-2018,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76
2399,CA-2018-169264,14-08-2018,16-08-2018,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,16.68
2400,CA-2018-147361,09-09-2018,15-09-2018,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81
2401,CA-2018-147361,09-09-2018,15-09-2018,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45
2402,CA-2018-145877,04-01-2018,04-04-2018,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,94.2
2403,CA-2018-145877,04-01-2018,04-04-2018,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4
2405,CA-2018-108574,10-07-2018,10-11-2018,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.91
2406,CA-2018-108574,10-07-2018,10-11-2018,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.744
2407,CA-2018-108574,10-07-2018,10-11-2018,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2 x 4 1/2 x 1, White",79.92
2408,CA-2018-144589,20-01-2018,25-01-2018,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,24.2
